reviewId,review,score,gender,location,date,,
6852,dope,5,male,"Zurich, Switzerland",2008-12-28,,
6853,Thanks Sportify for such a great service!,5,male,"Stockholm, Sweden",2009-06-22,,
6854,enjoying this for now,5,male,"Ottawa, Canada",2011-10-25,,
6855,superb,5,male,"Lagos, Nigeria",2010-11-17,,
6856,luv Spotify!,5,male,"Kumasi, Ghana",2011-03-29,,
6857,"really good songs you can turn off phone, tablet and the music will still be playing.",5,female,"Guayaquil, Ecuador",2013-01-06,,
6858,awesome,5,male,"Rome, Italy",2009-08-18,,
6859,love music 🎶 so really enjoyed using Spotify app great value I've used Spotify for 3 months. I love listening to music 🎶. Spotify is a great a music app. I highly recommend to everyone if you love music 🎵 it's also great value.,5,male,"Guangzhou, China",2010-06-07,,
6860,good,5,male,"Marseille, France",2009-10-30,,
6861,❤️,5,male,"Marseille, France",2009-04-12,,
6862,amaaazzing,5,male,"Cairo, Egypt",2011-06-24,,
6863,dope sauce,5,male,"Jakarta, Indonesia",2009-11-12,,
6864,amazing best streaming app ever,5,female,"Gold Coast, Australia",2013-06-10,,
6865,love it.,5,male,"Frankfurt, Germany",2009-01-01,,
6866,I once wanted to be a DJ so I think now it's time for me to be a DJ,5,female,"Port Moresby, Papua New Guinea",2013-05-28,,
6867,"love it,it's the best streaming platform for me",5,male,"Phoenix, United States",2011-10-21,,
6868,it is the best 👌,5,female,"Adelaide, Australia",2013-03-21,,
6869,amazing,5,male,"Madrid, Spain",2008-12-01,,
6870,awesome 👌,5,male,"Beijing, China",2010-06-27,,
6871,I love Spotify great for music,5,male,"Kumasi, Ghana",2011-05-11,,
6872,very good 👍,5,male,"Abu Dhabi, United Arab Emirates",2009-11-20,,
6873,it's pretty good♡ bcz I'm doing my vacation work while listening my favorite music 🎶 sounds fun right ☆,5,male,"Addis Ababa, Ethiopia",2010-12-13,,
6874,Best,5,male,"Krakow, Poland",2008-12-01,,
6875,عالی,5,male,"New York, United States",2011-10-20,,
6876,making me less bored,5,female,"Queenstown, New Zealand",2013-07-28,,
6877,🤗,5,male,"Marseille, France",2009-02-27,,
6878,very good,5,female,"Christchurch, New Zealand",2013-02-12,,
6879,joyable,5,male,"Lima, Peru",2012-08-18,,
6880,"the cookie dialog box is popping up frequently, even if you've already filled the form. Is it a strategy to make us tap ""accept all"" accidentally?",5,male,"Jerusalem, Israel",2009-12-15,,
6881,excellent,5,male,"Cairo, Egypt",2011-06-12,,
6882,Easy listening. variety of I like to hear.>,5,male,"Lahore, Pakistan",2010-05-22,,
6883,Best!,5,male,"San Antonio, United States",2011-12-13,,
6884,great app but why can't we just play song without switching on my data it pisses me off,5,male,"Mumbai, India",2009-11-13,,
6885,YO JUST SAW THAT UPDATE WHERE YOU CAN PRESS & HOLD THE DJ BUTTON FOR A REQUEST so useful when he doesn't get the vibe right - he plays too much of one artist,5,male,"Tunis, Tunisia",2011-01-08,,
6886,good,5,female,"Santa Cruz, Bolivia",2012-11-04,,
6887,love it,5,male,"Addis Ababa, Ethiopia",2011-03-06,,
6888,awesome music app,5,male,"Houston, United States",2012-03-31,,
6889,"Through Spotify premium, I have been able to improve my music listening experience, ads free, personal dj and all. Spotify provides the best listening experience",5,female,"Canberra, Australia",2013-05-04,,
6890,👌👌💥👌👌,5,female,"Suva, Fiji",2013-08-13,,
6891,nie song app💯❤️,5,female,"Melbourne, Australia",2013-11-09,,
6892,Great👍,5,female,"Gold Coast, Australia",2013-05-02,,
6893,Bahut Mast app Hai song gana,5,male,"Jakarta, Indonesia",2010-01-09,,
6894,I love this app,5,male,"Kampala, Uganda",2010-11-16,,
6895,🔥🔥🔥🔥,5,male,"Algiers, Algeria",2010-09-14,,
6896,AWESOME!! LOVE IT.,5,male,"Stockholm, Sweden",2009-07-21,,
6897,provides quality music,5,male,"Edinburgh, United Kingdom",2009-02-17,,
6898,adipollii,5,male,"Guangzhou, China",2010-04-18,,
6899,perfect,5,female,"Perth, Australia",2013-03-18,,
6900,Amazing app,5,male,"Valencia, Spain",2008-12-19,,
6901,very few ads with good quality without premium,5,male,"Busan, South Korea",2009-11-17,,
6902,it was a good day so I was playing a song,5,male,"Doha, Qatar",2010-07-23,,
6903,se necesita la radio antigua. esa si era radio.,5,male,"San Diego, United States",2012-02-12,,
6904,Amazing,5,male,"Austin, United States",2011-09-05,,
6905,splendid,5,female,"Montevideo, Uruguay",2012-11-18,,
6906,awesome app! premium service is amazing and totally worth it.,5,male,"Salvador, Brazil",2012-04-26,,
6907,very good 😊😊😊😊😊,5,female,"Auckland, New Zealand",2013-05-13,,
6908,the best,5,male,"Kampala, Uganda",2011-04-14,,
6909,fire 🔥 Experience but Add Problem 😅,5,male,"Tijuana, Mexico",2011-07-15,,
6910,best quality,5,female,"La Paz, Bolivia",2013-02-04,,
6911,loving the AI options and the DJ so dope,5,male,"Valencia, Spain",2008-10-17,,
6912,100/ 100 good app but please remove ads,5,male,"Riyadh, Saudi Arabia",2010-01-08,,
6913,good,5,male,"Shenzhen, China",2009-11-29,,
6914,excelent app,5,male,"Seattle, United States",2011-09-02,,
6915,amazing,5,male,"Cali, Colombia",2012-06-22,,
6916,Best music app,5,male,"Dubai, United Arab Emirates",2010-01-26,,
6917,💜💛😍,5,male,"Cairo, Egypt",2011-05-20,,
6918,this app 5 star ⭐✨✨✨,5,male,"Arequipa, Peru",2012-08-02,,
6919,🥰,5,male,"Santa Cruz, Bolivia",2012-07-01,,
6920,great app,5,male,"Pretoria, South Africa",2011-03-10,,
6921,I absolutely love Spotify!!,5,male,"Córdoba, Argentina",2012-06-01,,
6922,"easy to create playlists for a variety of uses, accessing music for streaming, listening and making podcasts",5,male,"Toronto, Canada",2011-08-28,,
6923,nice 🙂,5,male,"Seville, Spain",2009-03-04,,
6924,"Best music app ever, would recommend!",5,female,"Auckland, New Zealand",2013-09-10,,
6925,"love the Variety! Mainly used with my ""buds""!!",5,female,"Wellington, New Zealand",2013-10-23,,
6926,💃🏻,5,male,"Warsaw, Poland",2009-08-08,,
6927,this is best compared to other music apps ✨️✨️,5,male,"Alexandria, Egypt",2010-12-04,,
6928,Spotify you the best to me,5,male,"Calgary, Canada",2011-12-20,,
6929,Best songs,5,male,"San Antonio, United States",2011-09-14,,
6930,Spotify is great for doing things around the house,5,male,"Accra, Ghana",2010-09-14,,
6931,super,5,female,"Port Moresby, Papua New Guinea",2013-06-09,,
6932,AI on point I love it,5,male,"Tijuana, Mexico",2012-04-07,,
6933,great,5,male,"Geneva, Switzerland",2009-05-07,,
6934,very good doesn't give me any problems,5,male,"Chicago, United States",2012-03-24,,
6935,"Amazing,yes amazing!!",5,male,"Mumbai, India",2009-11-22,,
6936,I like that I can keep listening to music even when the machine sleeps,5,male,"Seville, Spain",2009-03-18,,
6937,I've found songs on here i didn't think was possible..,5,male,"Shanghai, China",2010-08-17,,
6938,this app is just good who doesnt like music if u dont then get a life lil bro,5,male,"Madrid, Spain",2009-01-08,,
6939,"i love music . such black pink,bts ,stay kids,red velvet,babymonster",5,male,"Athens, Greece",2009-07-10,,
6940,this app is amazing,5,male,"Kampala, Uganda",2011-02-09,,
6941,wonderful 👍🏻,5,female,"Brisbane, Australia",2013-11-06,,
6942,Nice Music app but I request more affordable premium plans.,5,female,"Port Moresby, Papua New Guinea",2013-02-12,,
6943,best website for students,5,male,"Warsaw, Poland",2008-10-31,,
6944,it has lyrics all I love this app,5,female,"Port Moresby, Papua New Guinea",2013-04-04,,
6945,Great collection of Classical Music.,5,male,"Bangalore, India",2010-03-26,,
6946,maza aa. gaya is app se,5,male,"Birmingham, United Kingdom",2009-10-15,,
6947,very good audio quality,5,male,"Abu Dhabi, United Arab Emirates",2010-05-14,,
6948,I love it!,5,male,"Seattle, United States",2011-07-03,,
6949,perfect 👌 combination of music 🎶,5,male,"Nairobi, Kenya",2011-04-06,,
6950,Great,5,male,"Denver, United States",2012-01-09,,
6951,perfect,5,male,"Dublin, Ireland",2009-08-17,,
6952,wonder app,5,male,"Accra, Ghana",2010-09-13,,
6953,ufffffffff what a quality of songs,5,male,"Los Angeles, United States",2011-10-11,,
6954,it's nice since l have been using to listen verity of songs,5,female,"Córdoba, Argentina",2012-12-15,,
6955,exceptional variety in music ! enjoy this service a lot!,5,male,"Lagos, Nigeria",2010-09-02,,
6956,they are dropping a lot of banger and I really like the app,5,female,"São Paulo, Brazil",2013-02-07,,
6957,very nice,5,male,"Pretoria, South Africa",2010-12-03,,
6958,Happy User since 2025.,5,female,"Christchurch, New Zealand",2013-08-21,,
6959,very nice,5,male,"Hanoi, Vietnam",2010-04-19,,
6960,so duty song prvid,5,male,"Kumasi, Ghana",2010-09-02,,
6961,Excellent App. love this.,5,male,"Los Angeles, United States",2012-02-21,,
6962,very good music...,5,male,"Chicago, United States",2011-10-13,,
6963,Spotify is good it works properly and I can play all of my favourite songs,5,male,"Hanoi, Vietnam",2010-08-06,,
6964,great,5,male,"Lagos, Nigeria",2011-04-09,,
6965,An excellent exposition and collection of music.,5,male,"Houston, United States",2012-03-14,,
6966,plz add khandeshi songs,5,male,"Paris, France",2009-01-21,,
6967,good,5,male,"Vancouver, Canada",2011-11-26,,
6968,⭐⭐⭐⭐⭐,5,male,"Medellín, Colombia",2012-08-17,,
6969,❤️,5,female,"Salvador, Brazil",2012-11-14,,
6970,"wow daebak , this app is amazing , every song on this planet is here",5,male,"Ho Chi Minh City, Vietnam",2009-11-14,,
6971,super 👏😌,5,male,"Houston, United States",2012-01-30,,
6972,Allow spotify to do next every time we want to,5,male,"Medellín, Colombia",2012-07-18,,
6973,very nice,5,male,"Valencia, Spain",2009-04-04,,
6974,excellent,5,male,"Dublin, Ireland",2009-02-16,,
6975,it's great,5,female,"Christchurch, New Zealand",2013-05-06,,
6976,it takes money but its 0kay,5,male,"Ho Chi Minh City, Vietnam",2010-08-20,,
6977,Spotify is a excellent app,5,male,"Santiago, Chile",2012-05-27,,
6978,outstanding app ❤️,5,male,"Toronto, Canada",2011-08-30,,
6979,The best,5,male,"Karachi, Pakistan",2010-07-06,,
6980,I love this app,5,male,"Singapore, Singapore",2010-07-21,,
6981,Kenyan mpesa can't work??,5,female,"Sydney, Australia",2013-06-12,,
6982,I use it all the time and I dig it,5,male,"Kumasi, Ghana",2011-02-10,,
6983,Spotify Music is best app ❤️❤️❤️,5,male,"Windhoek, Namibia",2011-04-06,,
6984,remarkable app for listening to music,5,female,"Wellington, New Zealand",2013-10-29,,
6985,"Best music platform, easy to access with lots of music to be heard 💯😤",5,male,"Alexandria, Egypt",2010-11-23,,
6986,best app I've seen in many years....it's having everything I want...keep it up admin...SALUTE,5,male,"Tripoli, Libya",2010-09-04,,
6987,I would give it ten Stars if I could. Sidenote how many times you going to make me change passwords OMG,5,male,"Amsterdam, Netherlands",2009-03-06,,
6988,sirf advertisement sunne me kaam aata hai ye app gane to youtube me hi sunta hoon,5,male,"Mombasa, Kenya",2010-10-09,,
6989,amazing app,5,male,"Stockholm, Sweden",2009-09-07,,
6990,love it',5,male,"Prague, Czech Republic",2009-06-11,,
6991,i love it,5,male,"Kampala, Uganda",2010-09-01,,
6992,"Spotify, you're the Lamine Yamal of music streaming - always delivering magic! As a Barcelona fan, I appreciate how you help me jam out to Yamal's goal celebrations. Seriously though, your Discover Weekly playlists are genius! 5/5 stars from this Blaugrana fan!",5,male,"Krakow, Poland",2009-08-02,,
6993,"it's very very very good,and thanks for this app",5,male,"Abu Dhabi, United Arab Emirates",2010-05-10,,
6994,"simply, best 💯 would recommend for this with my eyes closed",5,male,"Brasília, Brazil",2012-04-28,,
6995,excellent,5,female,"Medellín, Colombia",2013-02-06,,
6996,good,5,male,"Taipei, Taiwan",2010-05-05,,
6997,Just awesome 👌,5,male,"Doha, Qatar",2010-08-04,,
6998,Spotify is the way of life,5,male,"Quito, Ecuador",2012-07-17,,
6999,good,5,female,"Santa Cruz, Bolivia",2012-10-14,,
7000,i this app,5,male,"Budapest, Hungary",2009-09-06,,
7001,"Music recommendation is peak, I discovered so many bands I would have never found thanks to Spotify.",5,male,"Durban, South Africa",2010-11-04,,
7002,Wonderful but can't provide lyrics,5,male,"Rome, Italy",2008-10-12,,
7003,👍 recommend,5,male,"Kumasi, Ghana",2010-11-02,,
7004,umm just too many ads,5,female,"Port Moresby, Papua New Guinea",2013-05-20,,
7005,good,5,male,"Seville, Spain",2009-01-23,,
7006,"Love it, go premium get best experience",5,male,"Pretoria, South Africa",2010-10-12,,
7007,Great music app,5,male,"Tokyo, Japan",2010-02-20,,
7008,I like BTS 💜♾️ songs this app is amazing,5,male,"Seville, Spain",2008-12-15,,
7009,the best to best,5,male,"Lagos, Nigeria",2010-11-02,,
7010,🤍🤍🤍🤍,5,male,"Tel Aviv, Israel",2009-12-30,,
7011,super,5,female,"Brasília, Brazil",2013-01-23,,
7012,Good App,5,male,"Jacksonville, United States",2012-02-04,,
7013,it good but this app doesn't add my institution federal polytechnic offa,5,male,"Mombasa, Kenya",2011-03-25,,
7014,awsome way better then apple music,5,male,"Guayaquil, Ecuador",2012-06-06,,
7015,💯,5,male,"Zurich, Switzerland",2009-04-12,,
7016,"Easy,quick, and better any radio station",5,female,"Fortaleza, Brazil",2012-09-05,,
7017,love it,5,male,"Tel Aviv, Israel",2010-04-23,,
7018,I love this new update 😍 💕 ❤️ 💛 ♥️ 💗 😍,5,male,"Algiers, Algeria",2011-05-14,,
7019,Excellent,5,male,"Manchester, United Kingdom",2009-04-02,,
7020,Great music experience,5,female,"Lima, Peru",2012-12-23,,
7021,Very nice and good,5,male,"Harare, Zimbabwe",2011-05-28,,
7022,"Overall, I am completely satisfied with this app in all aspects.",5,male,"Tunis, Tunisia",2011-01-19,,
7023,amazing 👏,5,male,"Birmingham, United Kingdom",2009-06-18,,
7024,great,5,male,"Cancun, Mexico",2012-01-18,,
7025,west song aap,5,male,"Bali, Indonesia",2010-08-03,,
7026,👍,5,male,"Cancun, Mexico",2012-04-18,,
7027,only place I go for all the podcasts I listen to,5,female,"Salvador, Brazil",2012-09-15,,
7028,very nice application I not do premium also it not shows add it is very good app,5,male,"Amsterdam, Netherlands",2008-10-19,,
7029,great,5,male,"Kuala Lumpur, Malaysia",2010-02-08,,
7030,I have no words Still app is the best,5,male,"Jacksonville, United States",2012-04-09,,
7031,nice,5,male,"Kathmandu, Nepal",2010-07-03,,
7032,very convenient 😇😇,5,female,"Lima, Peru",2012-08-23,,
7033,outstanding music app,5,male,"Chicago, United States",2011-08-24,,
7034,"very useful, beautiful app. recommend to everyone",5,female,"Suva, Fiji",2013-03-15,,
7035,excellent music listening,5,male,"New York, United States",2011-09-19,,
7036,A treasure trove of music!,5,female,"Sydney, Australia",2013-05-13,,
7037,It is a great songs app specificly wellerman,5,male,"Kuala Lumpur, Malaysia",2009-12-10,,
7038,🔥🔥🔥🔥,5,female,"La Paz, Bolivia",2012-11-14,,
7039,about the best music app out there,5,male,"Paris, France",2008-12-10,,
7040,good,5,male,"Helsinki, Finland",2009-03-01,,
7041,YEEEEEEEEESSSSSS!!!!,5,male,"Rabat, Morocco",2010-10-24,,
7042,good,5,male,"Frankfurt, Germany",2009-09-22,,
7043,every songs are available here,5,female,"Adelaide, Australia",2013-08-24,,
7044,never have issues. They have always treated right to keep me subscribing. Highly recommend.,5,female,"Montevideo, Uruguay",2012-10-18,,
7045,excellent for music listners,5,male,"Valparaíso, Chile",2012-08-11,,
7046,the best so far,5,male,"Johannesburg, South Africa",2011-04-23,,
7047,I recommend this app it's so good👌..any artist u like u will get it here,5,male,"Kumasi, Ghana",2011-04-20,,
7048,best,5,male,"Los Angeles, United States",2011-10-09,,
7049,"Exceptional app,👍",5,male,"Phoenix, United States",2011-11-07,,
7050,Amazing! I do not use it a lot but really amazing!,5,female,"Port Moresby, Papua New Guinea",2013-05-29,,
7051,the best audio song see the another app also,5,male,"Warsaw, Poland",2009-05-23,,
7052,Great app,5,male,"Cairo, Egypt",2011-05-27,,
7053,love it,5,female,"Nadi, Fiji",2013-11-29,,
7054,love it,5,male,"Johannesburg, South Africa",2011-04-04,,
7055,it is a need,5,female,"Arequipa, Peru",2013-02-04,,
7056,super app,5,male,"Phoenix, United States",2011-11-20,,
7057,Absolutely Awesome,5,male,"Quebec City, Canada",2012-03-14,,
7058,nice app,5,male,"Shanghai, China",2010-03-05,,
7059,it's great for music I just wish we were able to pick the order of the songs,5,female,"La Paz, Bolivia",2013-01-22,,
7060,the best 💯,5,male,"Singapore, Singapore",2010-01-11,,
7061,nice,5,male,"Cancun, Mexico",2012-03-31,,
7062,Great app. Doing all what we need. Just don't increase the price anymore for one podcast production. We are here for small bands music.,5,male,"Barcelona, Spain",2009-03-22,,
7063,"It's good, just please remove the forced shuffle",5,male,"Edinburgh, United Kingdom",2008-11-11,,
7064,Love music and this app,5,male,"Accra, Ghana",2011-03-17,,
7065,best app for ever,5,female,"Wellington, New Zealand",2013-08-15,,
7066,great if you can't afford Pandora,5,male,"Osaka, Japan",2010-06-13,,
7067,cool,5,male,"Dubai, United Arab Emirates",2010-06-07,,
7068,not that bad,5,male,"Zurich, Switzerland",2009-01-13,,
7069,Very good for me,5,male,"Denver, United States",2012-04-04,,
7070,love it,5,male,"Quito, Ecuador",2012-06-30,,
7071,I am in ❤️ with this app,5,female,"Wellington, New Zealand",2013-06-09,,
7072,"music music, no adds, no adds",5,male,"Mombasa, Kenya",2011-01-10,,
7073,very much good,5,male,"Krakow, Poland",2009-05-01,,
7074,love it. use it everyday,5,male,"Edinburgh, United Kingdom",2008-12-17,,
7075,i got every music i love ilike music too much,5,female,"Gold Coast, Australia",2013-04-27,,
7076,a very good app for music listeners.a very good app,5,male,"Phoenix, United States",2012-02-20,,
7077,exceptional,5,female,"Hobart, Australia",2013-07-01,,
7078,very nice app hai,5,female,"Port Moresby, Papua New Guinea",2013-04-26,,
7079,ads are irritating,5,male,"Kumasi, Ghana",2011-03-13,,
7080,its like magic,5,male,"Toronto, Canada",2012-03-25,,
7081,ads chod ke sab mst hai,5,male,"Guayaquil, Ecuador",2012-08-13,,
7082,so good,5,male,"Mombasa, Kenya",2010-12-13,,
7083,"best app for me out of 24 hours I'm 23 hours on Spotify expressing my feelings through songs. It's all good but I have 1 slight problem. this didn't happen before but today I was listening to songs and I took a break,I came back in the afternoon and accidentally clicked a song I didn't wanna hear, so I clicked another song from my playlist and and message popped up saying pick any songs for tomorrow and something like that and it was ""explore premium and when I tried to click the song same thing",5,male,"Frankfurt, Germany",2009-07-24,,
7084,good 👍,5,male,"Shanghai, China",2010-03-27,,
7085,great,5,male,"Houston, United States",2011-08-08,,
7086,great music experience,5,male,"Mumbai, India",2010-02-01,,
7087,"""Got my Spotify premium as a gift by Spotify support chat"", when I had a problem with my student premium plan i contacted the support at the end support chat guy gave me the 1 month premium for free. Love you Spotify, and the Guy's name is ""Shane R"", Thank you so much ❤️❤️",5,female,"Suva, Fiji",2013-05-17,,
7088,it's just though but the advert are too much for us who don't do premium,5,male,"Toronto, Canada",2011-10-08,,
7089,best music app,5,male,"Lima, Peru",2012-06-24,,
7090,nice and easy,5,female,"Perth, Australia",2013-03-22,,
7091,I love spotify the songs mostly which I can't download from other apps I can in spotify. I mostly listen to music so spotify helps me real well. so I am happily giving 5 stars,5,female,"Melbourne, Australia",2013-05-26,,
7092,it the best application ani I like the free servise I hope it will continue for ever for middle class or poor peoples thanks,5,female,"Christchurch, New Zealand",2013-09-19,,
7093,perfect for me for my music,5,male,"Mexico City, Mexico",2012-01-04,,
7094,if you want to listen song the best app is here the people who are saying that we can't play a particular a song it's contain too much add there were almost 5 add comes in 1 hour listening thank you 💝,5,female,"Melbourne, Australia",2013-12-06,,
7095,😋😋😋,5,female,"São Paulo, Brazil",2012-11-07,,
7096,"well I'd rate it a 10, obviously only if one has premium otherwise it's not quite useful, however I've had the best experience with its premium, and it's not even that expensive it's only like $1.25 in my country.",5,male,"Taipei, Taiwan",2010-03-02,,
7097,best streaming platform ever,5,female,"Canberra, Australia",2013-11-20,,
7098,Nice app I recommend 👌,5,female,"Rosario, Argentina",2012-11-28,,
7099,very very good 👍,5,male,"Jakarta, Indonesia",2010-01-27,,
7100,very good app I am enjoying old songs I am very happy this app thank you spotify,5,male,"Stockholm, Sweden",2008-12-06,,
7101,mantaps,5,female,"Adelaide, Australia",2013-09-10,,
7102,nice app i have been using from the 3 years.,5,male,"Washington DC, United States",2011-08-24,,
7103,this is the bast apps,5,male,"Montreal, Canada",2011-08-16,,
7104,it is amazing bcaus here we can hear aur favourite songs,5,male,"Munich, Germany",2009-01-04,,
7105,perfect 👌,5,male,"Calgary, Canada",2012-01-26,,
7106,awesome,5,male,"Harare, Zimbabwe",2011-05-09,,
7107,great,5,female,"Santa Cruz, Bolivia",2012-12-03,,
7108,so wonder full songs,5,male,"Oslo, Norway",2009-02-15,,
7109,so far I love it,5,male,"Dallas, United States",2011-09-04,,
7110,good,5,male,"Dakar, Senegal",2010-11-17,,
7111,very nice 💯💯 app,5,male,"Washington DC, United States",2011-08-14,,
7112,Excellent & best music App.,5,male,"Jerusalem, Israel",2010-08-14,,
7113,Spotify: music,5,female,"Christchurch, New Zealand",2013-12-07,,
7114,Increíble calidad la super recomiendo,5,male,"Cape Town, South Africa",2011-02-04,,
7115,excellent 👌👌👌👌,5,male,"Shanghai, China",2010-07-21,,
7116,Recommended 10 out of 10,5,male,"Warsaw, Poland",2009-09-30,,
7117,excellent 👌🏻,5,female,"Melbourne, Australia",2013-07-16,,
7118,one of the best and my most fav app,5,male,"Lisbon, Portugal",2009-04-21,,
7119,thank you,5,male,"Mombasa, Kenya",2011-01-16,,
7120,Love the app🥰 but it would have been better if we could have got all the benefits of premium for free 😁,5,male,"Salvador, Brazil",2012-04-24,,
7121,Cool songs mind blowing,5,male,"Madrid, Spain",2009-07-02,,
7122,Yippee!,5,female,"Wellington, New Zealand",2013-07-31,,
7123,best,5,male,"Stockholm, Sweden",2009-01-26,,
7124,exceptional,5,male,"Hong Kong, China",2009-11-22,,
7125,Best. Thank you.,5,male,"Brussels, Belgium",2009-03-01,,
7126,One of the best ways to listen to your favorite songs,5,male,"Harare, Zimbabwe",2010-11-23,,
7127,amazing,5,male,"Monterrey, Mexico",2011-11-08,,
7128,very enjoyable and entertaining,5,male,"Guayaquil, Ecuador",2012-07-18,,
7129,just good 😊,5,female,"Hobart, Australia",2013-04-22,,
7130,I love Spotify music 🎶,5,male,"Abu Dhabi, United Arab Emirates",2010-08-05,,
7131,I've been a subscriber since January 2010! 😎,5,male,"Brasília, Brazil",2012-05-25,,
7132,it's good aap,5,male,"Stockholm, Sweden",2009-01-06,,
7133,Algorithm sucks.,5,female,"Montevideo, Uruguay",2012-12-31,,
7134,I want to rate this experience cause is it beautiful app I ever seen,5,male,"Tel Aviv, Israel",2010-05-30,,
7135,I love it thank you again great job 😊❤️,5,male,"Karachi, Pakistan",2009-11-29,,
7136,I really enjoy spotify for listening to downloaded content as I am on area's without service more often than not.,5,male,"Guangzhou, China",2010-08-19,,
7137,Excellent,5,male,"Prague, Czech Republic",2009-05-10,,
7138,phenomenal curation🔥🔥,5,male,"Delhi, India",2010-04-14,,
7139,nice,5,male,"Frankfurt, Germany",2008-10-23,,
7140,sahi hai bhai ye app,5,male,"Seoul, South Korea",2010-01-28,,
7141,good for me,5,female,"Quito, Ecuador",2013-02-04,,
7142,best,5,female,"Buenos Aires, Argentina",2012-12-10,,
7143,is wonderful 👍🏻,5,male,"Nairobi, Kenya",2010-09-29,,
7144,its fantastic,5,male,"Cape Town, South Africa",2010-12-29,,
7145,happy. app,5,male,"Rome, Italy",2009-09-16,,
7146,it's good there's a lyrics.you can see,5,male,"Bangkok, Thailand",2010-05-28,,
7147,good,5,male,"Nairobi, Kenya",2010-12-04,,
7148,Best There Is,5,male,"Birmingham, United Kingdom",2009-02-09,,
7149,very good app,5,male,"Jakarta, Indonesia",2010-07-06,,
7150,Love the variety of songs available and the attempt to recommend similar songs.,5,male,"Kampala, Uganda",2011-04-30,,
7151,best music app ever the end.,5,male,"Glasgow, United Kingdom",2008-10-19,,
7152,literally the best music service there is... only needs to lower some advertisement,5,male,"Abuja, Nigeria",2011-01-12,,
7153,good,5,male,"Jerusalem, Israel",2009-11-23,,
7154,good,5,male,"Kathmandu, Nepal",2009-11-13,,
7155,amazing 🤩,5,male,"Tel Aviv, Israel",2010-01-20,,
7156,The best app. How to download?,5,male,"Valencia, Spain",2009-06-06,,
7157,Sterk App,5,female,"Auckland, New Zealand",2013-08-25,,
7158,good,5,male,"Madrid, Spain",2009-08-22,,
7159,hi i love these app and song to sing and play with Dj,5,male,"Ottawa, Canada",2011-09-13,,
7160,awesome,5,male,"Barcelona, Spain",2009-08-26,,
7161,Best music app i ever used,5,male,"Riyadh, Saudi Arabia",2010-02-11,,
7162,"Best music app out there in my personal opinion, but you really need premium to get the best experience. But overall a very good app for all things music and podcast related.",5,male,"Seattle, United States",2012-04-06,,
7163,Best app,5,male,"Tripoli, Libya",2011-05-15,,
7164,Good,5,male,"Berlin, Germany",2009-07-30,,
7165,excellent,5,male,"Lyon, France",2009-03-11,,
7166,one of the best music App I have ever encountered with their AI DJ which brings u exceptional mixes of music u like I think they are the best for now,5,female,"Sydney, Australia",2013-04-29,,
7167,Remarkable for desired music,5,male,"Tokyo, Japan",2010-01-06,,
7168,"love it,on the road allot,on all the time",5,female,"Brisbane, Australia",2013-09-21,,
7169,snake spotify game for everyone,5,female,"Nadi, Fiji",2013-05-18,,
7170,it's is good for listening songs and download,5,male,"Prague, Czech Republic",2009-08-05,,
7171,excellent,5,male,"Accra, Ghana",2011-05-16,,
7172,Love this app reliable if you pay for it but 5 out of five,5,male,"Frankfurt, Germany",2009-05-19,,
7173,very good 👍 song and Horan story,5,male,"Marseille, France",2009-05-04,,
7174,this my go-to love it,5,male,"Brasília, Brazil",2012-05-13,,
7175,best music I feel.,5,male,"Phuket, Thailand",2010-03-03,,
7176,works for everything bit expensive tho,5,female,"Suva, Fiji",2013-10-05,,
7177,awesome. love it,5,female,"Medellín, Colombia",2013-02-07,,
7178,great app,5,male,"Krakow, Poland",2009-03-30,,
7179,👍🙂,5,male,"Cape Town, South Africa",2010-10-14,,
7180,good 👍,5,male,"Lisbon, Portugal",2009-05-29,,
7181,Love it beautiful ❤️❤️❤️,5,male,"Monterrey, Mexico",2011-08-21,,
7182,super listening sound,5,male,"Rome, Italy",2009-08-09,,
7183,that choose premium option was so irritating 😕,5,female,"Buenos Aires, Argentina",2013-01-24,,
7184,Spotify is the best,5,male,"Phuket, Thailand",2010-02-05,,
7185,top awesome,5,male,"Johannesburg, South Africa",2011-05-29,,
7186,can't say anything bad lttry,5,female,"Córdoba, Argentina",2012-10-23,,
7187,love it,5,male,"Philadelphia, United States",2011-07-20,,
7188,please remove the adds between music,5,male,"Ottawa, Canada",2011-07-02,,
7189,Excellent 👌👍,5,female,"Hobart, Australia",2013-03-09,,
7190,amazing 👏,5,male,"Abu Dhabi, United Arab Emirates",2010-01-12,,
7191,my daily music player. sound quality is way better than any other music apps!!💚,5,male,"Copenhagen, Denmark",2009-06-03,,
7192,best with money,5,male,"Ottawa, Canada",2011-08-30,,
7193,good,5,male,"Barcelona, Spain",2009-06-06,,
7194,love you Spotify for removing her....sanam teri kasam,5,male,"Mumbai, India",2010-06-24,,
7195,Amazing 😍,5,male,"Dubai, United Arab Emirates",2010-06-15,,
7196,wonder full 🌝 list and sound and quality,5,female,"Canberra, Australia",2013-09-01,,
7197,best music experiencet it's a ocean.,5,male,"Abuja, Nigeria",2010-09-16,,
7198,good music app,5,male,"Dar es Salaam, Tanzania",2011-03-11,,
7199,This aap is best for songs and podcast 😊,5,female,"Nadi, Fiji",2013-08-30,,
7200,exceptional,5,female,"La Paz, Bolivia",2013-01-18,,
